loan_id,customer_id,product_type,plafond,tenor_months,interest_rate,disbursed_at,status,dpd,is_default,outstanding,updated_at
LOAN0006898,CUST000662,Tunaiku Mikro,10000000,18,20.52,2023-12-11,DPD90,95,1,2510021,2024-12-30 00:00:00
LOAN0006899,CUST000790,Tunaiku Mikro,2000000,12,20.57,2023-09-24,DPD30,35,1,1162951,2023-09-28 00:00:00
LOAN0006900,CUST002949,Tunaiku KTA,25000000,6,19.11,2026-02-04,LUNAS,0,0,0,2026-10-15 00:00:00
LOAN0006901,CUST004722,SMB Modal Usaha,5000000,12,18.52,2022-11-20,LANCAR,0,0,4031587,2023-01-26 00:00:00
LOAN0006902,CUST002631,SMB Modal Usaha,50000000,12,13.26,2024-05-24,LANCAR,0,0,42822662,2024-10-19 00:00:00
LOAN0006903,CUST001217,Tunaiku Mikro,10000000,36,31.63,2024-11-17,LUNAS,0,0,0,2025-04-05 00:00:00
LOAN0006904,CUST002419,Tunaiku Mikro,10000000,36,17.0,2023-12-02,LANCAR,0,0,1060070,2024-09-04 00:00:00
LOAN0006905,CUST002830,Tunaiku KTA,2000000,6,28.74,2025-08-16,LANCAR,0,0,1044778,2026-02-12 00:00:00
LOAN0006906,CUST000570,Tunaiku Mikro,100000000,36,19.43,2024-03-25,LANCAR,0,0,14402200,2024-08-17 00:00:00
LOAN0006907,CUST002423,Tunaiku KTA,10000000,24,30.4,2024-07-19,DPD30,35,1,1012169,2025-07-28 00:00:00
LOAN0006908,CUST004224,Tunaiku Mikro,2000000,6,34.09,2024-02-27,LUNAS,0,0,0,2024-08-08 00:00:00
LOAN0006909,CUST003469,Tunaiku Mikro,100000000,12,15.9,2024-08-11,WRITE_OFF,120,1,32255822,2025-09-03 00:00:00
LOAN0006910,CUST001316,SMB Invoice Financing,5000000,24,19.7,2025-03-02,LANCAR,0,0,4567861,2026-02-23 00:00:00
LOAN0006911,CUST004872,Tunaiku KTA,25000000,18,22.74,2023-10-23,LANCAR,0,0,7354120,2024-04-03 00:00:00
LOAN0006912,CUST004849,Tunaiku Mikro,2000000,12,26.84,2024-12-26,LUNAS,0,0,0,2025-07-20 00:00:00
LOAN0006913,CUST002317,SMB Invoice Financing,2000000,3,29.05,2025-10-06,LANCAR,0,0,915732,2026-03-25 00:00:00
LOAN0006914,CUST000822,Tunaiku Mikro,25000000,6,30.65,2024-11-25,LANCAR,0,0,16675705,2025-10-24 00:00:00
LOAN0006915,CUST002655,SMB Modal Usaha,2000000,12,13.93,2026-04-13,LUNAS,0,0,0,2026-05-05 00:00:00
LOAN0006916,CUST003608,SMB Invoice Financing,5000000,24,19.23,2024-03-01,LANCAR,0,0,2336416,2024-08-03 00:00:00
LOAN0006917,CUST003241,Tunaiku KTA,25000000,18,32.13,2024-09-23,LANCAR,0,0,6437985,2025-10-14 00:00:00
LOAN0006918,CUST000332,Tunaiku KTA,25000000,3,35.62,2024-08-06,LANCAR,0,0,14166096,2025-05-29 00:00:00
LOAN0006919,CUST002103,SMB Modal Usaha,10000000,36,19.55,2023-12-29,LUNAS,0,0,0,2024-11-08 00:00:00
LOAN0006920,CUST003587,Tunaiku Mikro,50000000,24,18.19,2025-12-16,DPD60,65,1,9653578,2026-08-10 00:00:00
LOAN0006921,CUST004350,Tunaiku Mikro,100000000,12,32.03,2022-12-29,LUNAS,0,0,0,2023-06-15 00:00:00
LOAN0006922,CUST002155,Tunaiku KTA,5000000,6,35.89,2023-08-16,LANCAR,0,0,2788119,2024-01-18 00:00:00
LOAN0006923,CUST002903,Tunaiku Mikro,50000000,3,35.18,2024-07-31,LANCAR,0,0,14935780,2024-12-09 00:00:00
LOAN0006924,CUST001371,Tunaiku Mikro,50000000,3,32.82,2022-11-24,LANCAR,0,0,16591313,2023-05-23 00:00:00
LOAN0006925,CUST001115,Tunaiku KTA,5000000,3,18.96,2023-02-22,DPD30,35,1,4813698,2024-03-21 00:00:00
LOAN0006926,CUST003349,SMB Modal Usaha,50000000,36,12.48,2022-07-14,LANCAR,0,0,5375065,2022-07-20 00:00:00
LOAN0006927,CUST000609,Tunaiku KTA,100000000,36,21.72,2022-04-23,DPD30,35,1,48453963,2022-06-20 00:00:00
LOAN0006928,CUST002053,SMB Invoice Financing,2000000,12,14.32,2023-03-25,DPD90,95,1,1168497,2023-07-19 00:00:00
LOAN0006929,CUST002976,Tunaiku KTA,10000000,12,18.24,2022-08-26,LANCAR,0,0,9323570,2023-09-21 00:00:00
LOAN0006930,CUST001682,Tunaiku Mikro,50000000,3,14.54,2024-07-26,LANCAR,0,0,29521042,2025-03-24 00:00:00
LOAN0006931,CUST001587,SMB Modal Usaha,50000000,36,15.3,2022-05-30,LANCAR,0,0,6318809,2022-09-24 00:00:00
LOAN0006932,CUST001442,SMB Modal Usaha,10000000,3,23.55,2025-09-15,LANCAR,0,0,7408432,2025-10-14 00:00:00
LOAN0006933,CUST004255,SMB Invoice Financing,10000000,3,28.31,2022-11-08,LANCAR,0,0,1696714,2022-11-12 00:00:00
LOAN0006934,CUST003532,Tunaiku KTA,10000000,3,32.43,2025-03-17,LANCAR,0,0,2538734,2026-02-15 00:00:00
LOAN0006935,CUST004394,Tunaiku Mikro,5000000,3,13.91,2023-05-23,LANCAR,0,0,2302303,2023-12-13 00:00:00
LOAN0006936,CUST001693,Tunaiku Mikro,25000000,18,31.93,2022-10-18,WRITE_OFF,120,1,15336358,2022-12-31 00:00:00
LOAN0006937,CUST003083,Tunaiku Mikro,5000000,6,17.35,2024-02-17,LANCAR,0,0,1538095,2025-02-27 00:00:00
LOAN0006938,CUST002283,Tunaiku Mikro,5000000,36,15.93,2023-11-14,DPD60,65,1,4409034,2024-03-14 00:00:00
LOAN0006939,CUST003592,Tunaiku Mikro,5000000,3,32.4,2022-10-17,LUNAS,0,0,0,2023-05-20 00:00:00
LOAN0006940,CUST003019,Tunaiku KTA,50000000,12,23.87,2023-12-23,LANCAR,0,0,28318077,2025-01-21 00:00:00
LOAN0006941,CUST000105,Tunaiku KTA,5000000,18,22.21,2024-02-28,LANCAR,0,0,3271026,2024-09-27 00:00:00
LOAN0006942,CUST002243,Tunaiku KTA,2000000,6,12.99,2025-11-07,LANCAR,0,0,224028,2026-01-11 00:00:00
LOAN0006943,CUST002708,Tunaiku Mikro,5000000,36,12.71,2025-09-26,LANCAR,0,0,2452327,2026-09-10 00:00:00
LOAN0006944,CUST001528,Tunaiku KTA,2000000,3,24.08,2022-11-26,LANCAR,0,0,884910,2022-12-15 00:00:00
LOAN0006945,CUST001369,SMB Invoice Financing,25000000,6,30.5,2022-11-07,LANCAR,0,0,14395063,2023-07-22 00:00:00
LOAN0006946,CUST002583,Tunaiku KTA,2000000,3,15.9,2023-06-27,LANCAR,0,0,1400980,2023-07-14 00:00:00
LOAN0006947,CUST000549,Tunaiku Mikro,2000000,36,34.54,2022-11-05,LANCAR,0,0,960703,2022-12-29 00:00:00
LOAN0006948,CUST003707,Tunaiku Mikro,10000000,6,21.07,2025-05-26,LUNAS,0,0,0,2025-12-21 00:00:00
LOAN0006949,CUST003231,SMB Modal Usaha,25000000,12,32.48,2026-04-04,LANCAR,0,0,12436315,2026-11-22 00:00:00
LOAN0006950,CUST001314,Tunaiku Mikro,10000000,12,15.84,2023-04-17,LANCAR,0,0,6657713,2023-12-07 00:00:00
LOAN0006951,CUST000645,Tunaiku Mikro,2000000,18,27.46,2025-03-08,LUNAS,0,0,0,2025-05-11 00:00:00
LOAN0006952,CUST003692,Tunaiku Mikro,10000000,12,29.24,2023-01-17,LANCAR,0,0,6263269,2023-12-16 00:00:00
LOAN0006953,CUST003131,SMB Invoice Financing,50000000,12,30.81,2024-06-01,DPD30,35,1,13434971,2025-02-18 00:00:00
LOAN0006954,CUST000006,Tunaiku Mikro,25000000,12,15.29,2024-09-27,LANCAR,0,0,16857869,2024-09-28 00:00:00
LOAN0006955,CUST001960,Tunaiku Mikro,100000000,12,14.39,2025-08-23,DPD90,95,1,61406692,2026-04-17 00:00:00
LOAN0006956,CUST003764,Tunaiku Mikro,2000000,3,23.83,2023-03-03,LANCAR,0,0,979294,2023-10-10 00:00:00
LOAN0006957,CUST001194,Tunaiku Mikro,25000000,3,21.41,2022-07-26,LANCAR,0,0,6658838,2023-06-24 00:00:00
LOAN0006958,CUST003779,Tunaiku KTA,25000000,6,21.31,2024-01-24,WRITE_OFF,120,1,17051680,2024-11-19 00:00:00
LOAN0006959,CUST000767,SMB Invoice Financing,10000000,18,15.4,2024-09-06,LANCAR,0,0,7572901,2025-01-19 00:00:00
LOAN0006960,CUST000417,Tunaiku KTA,5000000,18,27.3,2023-01-05,LANCAR,0,0,967390,2023-06-17 00:00:00
LOAN0006961,CUST004818,Tunaiku Mikro,2000000,12,16.29,2023-11-13,LANCAR,0,0,1047428,2024-10-24 00:00:00
LOAN0006962,CUST004658,Tunaiku KTA,10000000,6,14.47,2022-02-10,LUNAS,0,0,0,2022-11-28 00:00:00
LOAN0006963,CUST001365,Tunaiku KTA,10000000,18,22.54,2024-04-03,LUNAS,0,0,0,2024-11-13 00:00:00
LOAN0006964,CUST001192,Tunaiku Mikro,2000000,3,35.7,2022-02-27,LUNAS,0,0,0,2022-08-19 00:00:00
LOAN0006965,CUST001916,Tunaiku Mikro,2000000,18,24.08,2024-01-23,LUNAS,0,0,0,2025-02-16 00:00:00
LOAN0006966,CUST000403,Tunaiku KTA,5000000,3,34.59,2024-04-16,LANCAR,0,0,4013113,2024-05-21 00:00:00
LOAN0006967,CUST000006,Tunaiku KTA,2000000,3,34.65,2024-08-07,LUNAS,0,0,0,2025-06-18 00:00:00
LOAN0006968,CUST002138,SMB Invoice Financing,5000000,36,24.86,2025-06-02,LANCAR,0,0,3427524,2026-02-25 00:00:00
LOAN0006969,CUST003177,Tunaiku KTA,2000000,6,16.36,2023-01-30,LANCAR,0,0,1174011,2023-11-09 00:00:00
LOAN0006970,CUST002438,Tunaiku Mikro,100000000,18,23.19,2022-07-13,LANCAR,0,0,92602268,2023-07-24 00:00:00
LOAN0006971,CUST002505,Tunaiku Mikro,2000000,18,12.75,2023-12-27,LANCAR,0,0,251089,2024-02-22 00:00:00
LOAN0006972,CUST004478,Tunaiku Mikro,25000000,3,19.9,2023-12-04,LANCAR,0,0,17565683,2024-11-04 00:00:00
LOAN0006973,CUST001637,SMB Invoice Financing,5000000,3,31.98,2022-04-11,DPD30,35,1,1181553,2023-05-06 00:00:00
LOAN0006974,CUST003764,Tunaiku Mikro,10000000,24,26.07,2024-12-14,LANCAR,0,0,8529662,2025-02-05 00:00:00
LOAN0006975,CUST000555,Tunaiku KTA,5000000,12,35.71,2022-03-07,LANCAR,0,0,2997202,2023-03-05 00:00:00
LOAN0006976,CUST001767,Tunaiku KTA,5000000,24,31.04,2026-04-15,LUNAS,0,0,0,2026-07-26 00:00:00
LOAN0006977,CUST002705,SMB Modal Usaha,5000000,12,34.35,2024-10-18,DPD90,95,1,4552178,2025-05-01 00:00:00
LOAN0006978,CUST001481,Tunaiku KTA,10000000,12,15.2,2025-06-07,LANCAR,0,0,4815846,2026-01-22 00:00:00
LOAN0006979,CUST003178,Tunaiku Mikro,2000000,24,20.44,2023-01-13,LANCAR,0,0,1960754,2023-04-11 00:00:00
LOAN0006980,CUST004750,SMB Modal Usaha,5000000,3,21.85,2024-07-23,LANCAR,0,0,4396169,2025-03-26 00:00:00
LOAN0006981,CUST001905,Tunaiku KTA,5000000,12,16.06,2025-12-15,LUNAS,0,0,0,2026-07-29 00:00:00
LOAN0006982,CUST003112,Tunaiku Mikro,5000000,36,17.7,2022-06-30,WRITE_OFF,120,1,4167534,2023-03-12 00:00:00
LOAN0006983,CUST000578,Tunaiku Mikro,2000000,3,25.53,2022-08-26,LANCAR,0,0,1120204,2023-09-01 00:00:00
LOAN0006984,CUST000865,SMB Invoice Financing,25000000,12,30.45,2024-05-31,LANCAR,0,0,21540645,2025-05-19 00:00:00
LOAN0006985,CUST004510,Tunaiku KTA,2000000,6,34.48,2024-01-02,LANCAR,0,0,1164833,2024-08-30 00:00:00
LOAN0006986,CUST004541,Tunaiku KTA,5000000,24,24.24,2024-11-28,LANCAR,0,0,2751613,2025-09-11 00:00:00
LOAN0006987,CUST004998,Tunaiku KTA,10000000,3,17.18,2022-04-04,DPD30,35,1,6257676,2023-01-02 00:00:00
LOAN0006988,CUST001426,SMB Modal Usaha,25000000,18,14.18,2024-09-21,LUNAS,0,0,0,2025-05-29 00:00:00
LOAN0006989,CUST001310,SMB Invoice Financing,5000000,12,14.54,2023-09-09,LANCAR,0,0,823773,2024-03-19 00:00:00
LOAN0006990,CUST003379,SMB Modal Usaha,25000000,6,31.07,2025-10-16,LUNAS,0,0,0,2026-01-04 00:00:00
LOAN0006991,CUST001697,Tunaiku KTA,10000000,6,24.26,2024-10-10,LUNAS,0,0,0,2025-02-12 00:00:00
LOAN0006992,CUST004413,Tunaiku Mikro,100000000,3,17.5,2025-12-15,LUNAS,0,0,0,2026-05-18 00:00:00
LOAN0006993,CUST002302,Tunaiku Mikro,5000000,18,16.56,2022-08-24,LANCAR,0,0,509752,2023-02-19 00:00:00
LOAN0006994,CUST000447,Tunaiku KTA,25000000,12,19.08,2023-01-20,LANCAR,0,0,16110945,2023-05-13 00:00:00
LOAN0006995,CUST000473,SMB Invoice Financing,10000000,3,16.42,2022-11-27,DPD30,35,1,3335713,2023-08-05 00:00:00
LOAN0006996,CUST001058,SMB Invoice Financing,2000000,24,12.98,2025-06-05,LANCAR,0,0,1536926,2025-07-26 00:00:00
LOAN0006997,CUST002686,Tunaiku KTA,25000000,12,31.23,2024-10-02,LANCAR,0,0,24978552,2025-01-11 00:00:00
LOAN0006998,CUST003574,Tunaiku Mikro,50000000,3,13.21,2023-12-03,LANCAR,0,0,42847753,2024-07-05 00:00:00
LOAN0006999,CUST004058,Tunaiku KTA,50000000,18,22.37,2024-02-19,LANCAR,0,0,34891262,2024-06-29 00:00:00
LOAN0007000,CUST001525,Tunaiku Mikro,5000000,6,14.12,2025-12-17,LUNAS,0,0,0,2026-11-27 00:00:00
LOAN0007001,CUST000248,Tunaiku Mikro,50000000,12,17.41,2023-05-28,DPD60,65,1,18810427,2023-09-04 00:00:00
LOAN0007002,CUST001403,Tunaiku KTA,100000000,24,28.65,2023-05-15,LANCAR,0,0,62395892,2024-01-02 00:00:00
LOAN0007003,CUST000741,Tunaiku KTA,10000000,24,34.61,2022-12-13,LANCAR,0,0,4213149,2023-12-06 00:00:00
LOAN0007004,CUST001730,Tunaiku KTA,5000000,3,18.45,2024-10-19,LANCAR,0,0,4185872,2024-11-19 00:00:00
LOAN0007005,CUST003501,Tunaiku KTA,50000000,3,33.65,2023-10-21,DPD60,65,1,6104404,2024-09-05 00:00:00
LOAN0007006,CUST004425,SMB Modal Usaha,100000000,18,23.53,2022-06-16,LANCAR,0,0,70428555,2023-02-23 00:00:00
LOAN0007007,CUST000329,Tunaiku KTA,2000000,6,24.45,2025-04-26,LUNAS,0,0,0,2025-06-24 00:00:00
LOAN0007008,CUST004973,SMB Modal Usaha,5000000,12,14.25,2023-05-26,LUNAS,0,0,0,2023-09-23 00:00:00
LOAN0007009,CUST001014,Tunaiku Mikro,10000000,3,12.05,2025-01-27,WRITE_OFF,120,1,6479796,2025-09-27 00:00:00
LOAN0007010,CUST002038,Tunaiku KTA,10000000,18,35.08,2024-04-01,LANCAR,0,0,6947773,2024-05-11 00:00:00
LOAN0007011,CUST002412,SMB Modal Usaha,50000000,12,32.47,2022-08-25,LANCAR,0,0,13682235,2023-03-30 00:00:00
LOAN0007012,CUST003333,Tunaiku KTA,5000000,6,32.29,2022-11-15,LUNAS,0,0,0,2022-11-21 00:00:00
LOAN0007013,CUST000444,Tunaiku KTA,10000000,6,19.5,2025-12-08,LANCAR,0,0,7242597,2026-11-25 00:00:00
LOAN0007014,CUST001070,SMB Invoice Financing,5000000,6,22.38,2022-08-10,LANCAR,0,0,3012425,2023-03-21 00:00:00
LOAN0007015,CUST002908,Tunaiku Mikro,10000000,12,25.44,2026-04-03,LANCAR,0,0,4357742,2026-12-08 00:00:00
LOAN0007016,CUST003433,Tunaiku Mikro,25000000,6,23.71,2025-03-15,LUNAS,0,0,0,2025-05-10 00:00:00
LOAN0007017,CUST003928,Tunaiku KTA,10000000,24,20.78,2023-07-09,LANCAR,0,0,2785449,2024-04-20 00:00:00
LOAN0007018,CUST003428,SMB Invoice Financing,10000000,6,30.14,2025-07-01,LANCAR,0,0,5626656,2025-09-09 00:00:00
LOAN0007019,CUST003805,Tunaiku Mikro,100000000,3,33.81,2025-07-20,DPD60,65,1,78806453,2025-11-03 00:00:00
LOAN0007020,CUST004642,Tunaiku Mikro,5000000,18,19.53,2024-07-01,LANCAR,0,0,4483021,2025-06-24 00:00:00
LOAN0007021,CUST004695,Tunaiku KTA,50000000,3,34.58,2022-12-04,LANCAR,0,0,9936600,2023-09-05 00:00:00
LOAN0007022,CUST001284,Tunaiku Mikro,5000000,12,25.8,2022-12-19,DPD90,95,1,2651661,2023-10-09 00:00:00
LOAN0007023,CUST004002,Tunaiku Mikro,5000000,3,13.45,2024-02-28,DPD90,95,1,4338623,2024-03-31 00:00:00
LOAN0007024,CUST003871,Tunaiku KTA,2000000,3,30.71,2024-03-07,LANCAR,0,0,1343734,2024-08-28 00:00:00
LOAN0007025,CUST003999,SMB Modal Usaha,5000000,6,21.24,2025-08-19,LUNAS,0,0,0,2026-05-21 00:00:00
LOAN0007026,CUST004002,Tunaiku KTA,5000000,6,27.3,2023-12-17,LANCAR,0,0,1590205,2024-03-12 00:00:00
LOAN0007027,CUST003871,Tunaiku Mikro,2000000,6,14.6,2025-06-04,LANCAR,0,0,1904385,2026-01-31 00:00:00
LOAN0007028,CUST001165,SMB Invoice Financing,10000000,12,24.32,2023-11-10,LANCAR,0,0,7511571,2024-10-19 00:00:00
LOAN0007029,CUST004281,Tunaiku Mikro,100000000,3,35.65,2026-03-19,DPD60,65,1,95898171,2027-03-31 00:00:00
LOAN0007030,CUST001823,Tunaiku KTA,5000000,6,20.2,2023-12-12,LANCAR,0,0,1218564,2024-12-30 00:00:00
LOAN0007031,CUST001340,Tunaiku Mikro,10000000,12,21.29,2025-02-02,LANCAR,0,0,1911949,2026-02-28 00:00:00
LOAN0007032,CUST001021,Tunaiku Mikro,5000000,3,25.33,2022-12-08,LANCAR,0,0,1226216,2023-07-13 00:00:00
LOAN0007033,CUST000526,Tunaiku Mikro,25000000,12,23.83,2026-02-14,WRITE_OFF,120,1,5076129,2026-07-08 00:00:00
LOAN0007034,CUST001855,Tunaiku Mikro,5000000,18,27.57,2022-01-09,LUNAS,0,0,0,2022-05-02 00:00:00
LOAN0007035,CUST001271,Tunaiku Mikro,100000000,12,33.27,2024-10-04,LANCAR,0,0,63186591,2025-06-13 00:00:00
LOAN0007036,CUST002671,Tunaiku Mikro,2000000,18,17.43,2022-10-30,LANCAR,0,0,1707487,2023-05-11 00:00:00
LOAN0007037,CUST001249,Tunaiku KTA,5000000,6,23.78,2024-03-13,LUNAS,0,0,0,2024-09-24 00:00:00
LOAN0007038,CUST000992,Tunaiku KTA,10000000,12,31.9,2023-01-04,LUNAS,0,0,0,2023-02-04 00:00:00
LOAN0007039,CUST000126,Tunaiku Mikro,10000000,12,15.52,2025-07-11,LANCAR,0,0,6399069,2026-08-06 00:00:00
LOAN0007040,CUST004094,Tunaiku KTA,5000000,12,14.7,2023-12-27,LUNAS,0,0,0,2024-09-09 00:00:00
LOAN0007041,CUST002034,Tunaiku KTA,100000000,6,13.43,2025-08-06,LANCAR,0,0,25843154,2026-04-15 00:00:00
LOAN0007042,CUST004419,Tunaiku Mikro,10000000,18,25.49,2022-10-28,LANCAR,0,0,5102364,2023-11-10 00:00:00
LOAN0007043,CUST003011,Tunaiku KTA,50000000,12,28.67,2025-12-30,LANCAR,0,0,29200550,2026-12-01 00:00:00
LOAN0007044,CUST000339,SMB Modal Usaha,25000000,36,29.63,2026-03-29,DPD90,95,1,18360452,2026-04-10 00:00:00
LOAN0007045,CUST000900,Tunaiku KTA,5000000,24,23.49,2024-02-24,LANCAR,0,0,3084262,2024-07-01 00:00:00
LOAN0007046,CUST001896,Tunaiku KTA,2000000,3,17.97,2022-08-12,LUNAS,0,0,0,2023-07-14 00:00:00
LOAN0007047,CUST003928,Tunaiku Mikro,2000000,6,26.74,2025-11-05,LUNAS,0,0,0,2026-01-17 00:00:00
LOAN0007048,CUST003493,Tunaiku Mikro,10000000,12,15.56,2022-10-22,LANCAR,0,0,1774640,2023-11-19 00:00:00
LOAN0007049,CUST001050,Tunaiku KTA,10000000,18,20.86,2026-02-20,LUNAS,0,0,0,2027-01-27 00:00:00
LOAN0007050,CUST004261,Tunaiku Mikro,2000000,6,14.63,2022-04-16,LANCAR,0,0,1362276,2022-06-23 00:00:00
LOAN0007051,CUST004394,Tunaiku Mikro,25000000,36,20.33,2022-10-29,DPD90,95,1,22546478,2023-03-14 00:00:00
LOAN0007052,CUST002213,Tunaiku KTA,2000000,24,34.75,2026-03-06,LUNAS,0,0,0,2026-07-23 00:00:00
LOAN0007053,CUST002246,Tunaiku KTA,10000000,3,20.88,2024-10-29,LUNAS,0,0,0,2025-07-25 00:00:00
LOAN0007054,CUST003953,Tunaiku Mikro,25000000,12,16.76,2022-09-20,LANCAR,0,0,8480249,2023-03-22 00:00:00
LOAN0007055,CUST003850,Tunaiku Mikro,5000000,3,34.38,2023-03-17,LANCAR,0,0,4476924,2024-01-08 00:00:00
LOAN0007056,CUST003189,Tunaiku Mikro,10000000,36,33.46,2026-03-17,LANCAR,0,0,5609984,2026-07-15 00:00:00
LOAN0007057,CUST004226,Tunaiku KTA,50000000,18,27.9,2023-12-29,LANCAR,0,0,27338403,2024-06-21 00:00:00
LOAN0007058,CUST004722,SMB Modal Usaha,100000000,6,16.38,2025-06-14,LUNAS,0,0,0,2026-01-08 00:00:00
LOAN0007059,CUST002235,SMB Invoice Financing,2000000,36,12.26,2024-03-20,LANCAR,0,0,434352,2024-08-28 00:00:00
LOAN0007060,CUST003877,SMB Modal Usaha,50000000,3,19.52,2025-01-17,LANCAR,0,0,6341576,2025-03-22 00:00:00
LOAN0007061,CUST001652,Tunaiku Mikro,2000000,3,18.16,2024-06-23,LUNAS,0,0,0,2024-10-13 00:00:00
LOAN0007062,CUST000778,Tunaiku KTA,2000000,12,15.72,2023-03-25,LANCAR,0,0,646383,2023-11-10 00:00:00
LOAN0007063,CUST001406,Tunaiku Mikro,5000000,18,31.17,2024-05-15,LANCAR,0,0,1051140,2024-09-11 00:00:00
LOAN0007064,CUST003260,Tunaiku KTA,2000000,24,33.97,2024-03-16,LUNAS,0,0,0,2024-04-18 00:00:00
LOAN0007065,CUST002021,Tunaiku KTA,5000000,24,32.53,2022-10-30,LANCAR,0,0,2085158,2023-04-16 00:00:00
LOAN0007066,CUST001804,Tunaiku KTA,10000000,6,32.84,2024-07-21,DPD30,35,1,4558511,2024-09-21 00:00:00
LOAN0007067,CUST004633,Tunaiku Mikro,2000000,12,32.3,2025-03-27,LANCAR,0,0,1778722,2025-04-29 00:00:00
LOAN0007068,CUST004556,Tunaiku Mikro,5000000,3,12.1,2023-08-19,LANCAR,0,0,3985545,2023-11-26 00:00:00
LOAN0007069,CUST004702,Tunaiku Mikro,10000000,6,22.06,2025-01-10,LANCAR,0,0,8802282,2025-07-12 00:00:00
LOAN0007070,CUST000640,Tunaiku KTA,25000000,6,14.66,2024-08-19,LANCAR,0,0,9630906,2024-09-14 00:00:00
LOAN0007071,CUST000992,Tunaiku KTA,50000000,6,18.12,2024-12-21,LANCAR,0,0,33559244,2025-12-18 00:00:00
LOAN0007072,CUST000661,Tunaiku Mikro,2000000,6,27.42,2026-03-12,LUNAS,0,0,0,2026-11-20 00:00:00
LOAN0007073,CUST002213,Tunaiku KTA,2000000,6,15.7,2022-10-23,LANCAR,0,0,1206568,2023-09-05 00:00:00
LOAN0007074,CUST000644,Tunaiku Mikro,5000000,24,26.33,2025-06-14,LANCAR,0,0,4954488,2026-03-26 00:00:00
LOAN0007075,CUST001103,SMB Modal Usaha,50000000,3,14.2,2025-10-07,DPD30,35,1,42170827,2026-01-01 00:00:00
LOAN0007076,CUST000989,Tunaiku KTA,5000000,24,17.43,2022-02-19,DPD90,95,1,1645423,2022-04-05 00:00:00
LOAN0007077,CUST002502,Tunaiku Mikro,10000000,24,23.79,2024-11-27,LANCAR,0,0,8106276,2025-12-13 00:00:00
LOAN0007078,CUST002427,Tunaiku KTA,2000000,6,35.15,2024-09-02,LANCAR,0,0,1151918,2025-06-11 00:00:00
LOAN0007079,CUST000014,Tunaiku Mikro,10000000,18,14.09,2025-02-20,LANCAR,0,0,6876088,2025-09-28 00:00:00
LOAN0007080,CUST000225,Tunaiku Mikro,5000000,12,19.53,2024-11-26,LANCAR,0,0,3619742,2025-12-24 00:00:00
LOAN0007081,CUST003887,Tunaiku Mikro,50000000,3,25.61,2022-11-22,DPD90,95,1,17348076,2023-07-10 00:00:00
LOAN0007082,CUST003895,Tunaiku KTA,10000000,3,31.87,2023-12-02,LANCAR,0,0,8648523,2024-07-25 00:00:00
LOAN0007083,CUST001830,Tunaiku Mikro,50000000,24,21.37,2023-03-30,LANCAR,0,0,17765587,2024-03-05 00:00:00
LOAN0007084,CUST003618,Tunaiku KTA,5000000,6,25.93,2023-10-04,LANCAR,0,0,2584357,2024-08-07 00:00:00
LOAN0007085,CUST004081,Tunaiku KTA,2000000,24,31.0,2025-07-22,LANCAR,0,0,1898227,2025-12-06 00:00:00
LOAN0007086,CUST004181,Tunaiku KTA,5000000,18,17.24,2022-09-01,LANCAR,0,0,3069901,2022-12-11 00:00:00
LOAN0007087,CUST003876,Tunaiku KTA,2000000,24,32.26,2024-01-03,LANCAR,0,0,758810,2024-11-29 00:00:00
LOAN0007088,CUST002373,Tunaiku Mikro,2000000,12,21.98,2023-11-06,DPD30,35,1,1148031,2024-06-07 00:00:00
LOAN0007089,CUST002922,SMB Invoice Financing,10000000,12,20.98,2022-11-23,LUNAS,0,0,0,2023-11-23 00:00:00
LOAN0007090,CUST004043,Tunaiku Mikro,50000000,3,27.12,2026-03-14,LANCAR,0,0,39078798,2026-04-02 00:00:00
LOAN0007091,CUST004968,Tunaiku Mikro,10000000,3,19.55,2022-04-05,LANCAR,0,0,5776483,2022-09-23 00:00:00
LOAN0007092,CUST003846,SMB Modal Usaha,10000000,12,35.0,2023-08-02,LANCAR,0,0,4013250,2024-05-22 00:00:00
LOAN0007093,CUST001435,Tunaiku KTA,50000000,12,16.91,2025-01-12,LANCAR,0,0,36619363,2025-11-05 00:00:00
LOAN0007094,CUST004441,Tunaiku KTA,2000000,36,25.26,2022-04-09,LANCAR,0,0,557867,2023-02-15 00:00:00
LOAN0007095,CUST002651,Tunaiku Mikro,2000000,36,18.6,2024-01-08,LANCAR,0,0,735182,2024-07-08 00:00:00
LOAN0007096,CUST003264,Tunaiku KTA,2000000,3,28.49,2022-09-27,DPD90,95,1,1972991,2022-12-23 00:00:00
LOAN0007097,CUST004875,Tunaiku Mikro,50000000,12,25.08,2025-10-01,LANCAR,0,0,49148605,2025-12-18 00:00:00
LOAN0007098,CUST000009,Tunaiku KTA,5000000,12,17.59,2022-12-14,LANCAR,0,0,1321663,2023-03-06 00:00:00
LOAN0007099,CUST000147,Tunaiku KTA,50000000,3,31.43,2022-02-09,LANCAR,0,0,8258711,2022-08-02 00:00:00
LOAN0007100,CUST000033,Tunaiku KTA,10000000,6,23.52,2024-10-11,LANCAR,0,0,7215100,2024-10-28 00:00:00
LOAN0007101,CUST001117,Tunaiku KTA,5000000,3,17.62,2026-04-08,LUNAS,0,0,0,2026-05-20 00:00:00
