repayment_id,loan_id,due_date,paid_date,amount_due,amount_paid,is_late
RPM00034580,LOAN0005245,2023-09-05,2023-09-03,300000,300000,0
RPM00034581,LOAN0007452,2023-03-10,2023-03-28,2000000,2000000,1
RPM00034582,LOAN0004461,2024-07-03,2024-06-30,2000000,2000000,0
RPM00034583,LOAN0004957,2025-12-27,2025-12-27,2000000,2000000,0
RPM00034584,LOAN0007349,2022-02-03,2022-02-03,2000000,2000000,0
RPM00034585,LOAN0001202,2023-11-28,2023-11-28,300000,300000,0
RPM00034586,LOAN0002949,2024-10-06,2024-10-05,4000000,4000000,0
RPM00034587,LOAN0003348,2025-05-24,2025-05-23,1000000,1000000,0
RPM00034588,LOAN0006925,2022-02-27,2022-02-25,2000000,2000000,0
RPM00034589,LOAN0001392,2023-10-16,2023-11-07,1000000,1000000,1
RPM00034590,LOAN0007391,2024-06-04,2024-06-02,300000,300000,0
RPM00034591,LOAN0006271,2023-05-27,2023-06-09,2000000,2000000,1
RPM00034592,LOAN0007613,2026-02-13,2026-02-13,300000,300000,0
RPM00034593,LOAN0007232,2025-07-13,2025-07-12,2000000,2000000,0
RPM00034594,LOAN0006051,2024-09-01,2024-08-29,2000000,2000000,0
RPM00034595,LOAN0005523,2022-08-07,2022-08-07,500000,500000,0
RPM00034596,LOAN0005437,2022-09-16,2022-09-16,1000000,1000000,0
RPM00034597,LOAN0002497,2023-07-26,2023-07-24,300000,300000,0
RPM00034598,LOAN0006522,2022-07-05,2022-07-04,1000000,1000000,0
RPM00034599,LOAN0006692,2024-02-29,2024-02-26,2000000,2000000,0
RPM00034600,LOAN0003023,2025-09-14,2025-09-14,300000,300000,0
RPM00034601,LOAN0002410,2023-04-29,2023-04-26,1000000,1000000,0
RPM00034602,LOAN0004578,2025-04-25,2025-04-22,300000,300000,0
RPM00034603,LOAN0000228,2023-06-05,2023-06-05,300000,300000,0
RPM00034604,LOAN0002613,2023-07-21,2023-07-19,500000,500000,0
RPM00034605,LOAN0005086,2025-11-06,2025-11-04,300000,300000,0
RPM00034606,LOAN0004805,2024-02-18,2024-02-17,500000,500000,0
RPM00034607,LOAN0003565,2024-02-28,2024-02-28,1000000,1000000,0
RPM00034608,LOAN0001989,2025-11-24,2025-11-21,500000,500000,0
RPM00034609,LOAN0001787,2024-04-15,2024-04-12,4000000,4000000,0
RPM00034610,LOAN0001525,2024-01-27,2024-02-05,300000,300000,1
RPM00034611,LOAN0005848,2024-08-20,2024-08-19,1000000,1000000,0
RPM00034612,LOAN0005719,2025-03-08,2025-03-08,2000000,2000000,0
RPM00034613,LOAN0000853,2025-01-08,2025-01-13,1000000,1000000,1
RPM00034614,LOAN0006845,2025-05-03,2025-04-30,500000,500000,0
RPM00034615,LOAN0006021,2024-07-04,2024-07-02,2000000,2000000,0
RPM00034616,LOAN0001910,2024-08-18,2024-08-17,500000,340496,0
RPM00034617,LOAN0006063,2025-07-14,2025-07-11,1000000,1000000,0
RPM00034618,LOAN0003186,2025-06-29,2025-06-29,500000,157726,0
RPM00034619,LOAN0000223,2023-07-13,2023-07-10,500000,500000,0
RPM00034620,LOAN0005213,2025-08-21,2025-08-18,2000000,2000000,0
RPM00034621,LOAN0002949,2022-02-08,2022-02-06,500000,500000,0
RPM00034622,LOAN0007835,2022-12-17,2022-12-15,500000,500000,0
RPM00034623,LOAN0001340,2024-10-22,2024-10-20,300000,300000,0
RPM00034624,LOAN0001724,2022-02-19,2022-02-28,300000,300000,1
RPM00034625,LOAN0004431,2025-09-16,2025-09-14,1000000,1000000,0
RPM00034626,LOAN0000806,2025-04-26,2025-04-23,1000000,1000000,0
RPM00034627,LOAN0002470,2024-02-09,2024-02-06,1000000,688391,0
RPM00034628,LOAN0000029,2022-04-16,2022-04-14,4000000,4000000,0
RPM00034629,LOAN0004817,2022-11-13,2022-11-11,2000000,2000000,0
RPM00034630,LOAN0003395,2025-08-26,2025-08-23,1000000,1000000,0
RPM00034631,LOAN0007013,2023-06-26,2023-06-25,4000000,4000000,0
RPM00034632,LOAN0001728,2025-06-24,2025-07-19,4000000,4000000,1
RPM00034633,LOAN0003038,2023-06-30,2023-06-29,300000,145985,0
RPM00034634,LOAN0004959,2026-03-06,2026-03-03,2000000,2000000,0
RPM00034635,LOAN0001596,2025-08-28,2025-08-25,4000000,4000000,0
RPM00034636,LOAN0002589,2025-12-09,2025-12-08,1000000,1000000,0
RPM00034637,LOAN0004530,2024-06-11,2024-06-10,2000000,2000000,0
RPM00034638,LOAN0007188,2024-08-22,2024-08-22,1000000,1000000,0
RPM00034639,LOAN0007186,2025-02-08,2025-02-07,4000000,4000000,0
RPM00034640,LOAN0004136,2024-05-30,2024-05-28,2000000,2000000,0
RPM00034641,LOAN0006659,2022-03-02,2022-02-27,500000,500000,0
RPM00034642,LOAN0003165,2025-09-15,2025-09-13,300000,300000,0
RPM00034643,LOAN0000504,2024-07-29,2024-07-29,2000000,2000000,0
RPM00034644,LOAN0001389,2026-02-02,2026-01-31,1000000,1000000,0
RPM00034645,LOAN0004366,2026-04-05,2026-04-05,500000,500000,0
RPM00034646,LOAN0000817,2024-02-22,2024-02-20,4000000,4000000,0
RPM00034647,LOAN0007773,2023-06-09,2023-06-24,1000000,1000000,1
RPM00034648,LOAN0007692,2024-11-25,2024-11-25,300000,300000,0
RPM00034649,LOAN0005392,2024-09-18,2024-09-15,4000000,4000000,0
RPM00034650,LOAN0002020,2026-04-21,2026-04-21,300000,300000,0
RPM00034651,LOAN0002190,2023-09-07,2023-09-07,300000,300000,0
RPM00034652,LOAN0001781,2023-07-12,2023-07-10,2000000,2000000,0
RPM00034653,LOAN0004290,2025-09-30,2025-09-29,500000,500000,0
RPM00034654,LOAN0002148,2025-04-17,2025-04-17,4000000,4000000,0
RPM00034655,LOAN0000980,2025-07-19,2025-08-08,4000000,4000000,1
RPM00034656,LOAN0000830,2024-01-21,2024-01-19,500000,500000,0
RPM00034657,LOAN0005830,2022-04-13,2022-04-12,2000000,1319124,0
RPM00034658,LOAN0001661,2023-01-10,2023-01-09,500000,500000,0
RPM00034659,LOAN0002481,2022-02-23,2022-02-20,1000000,697732,0
RPM00034660,LOAN0003826,2025-10-05,2025-10-04,500000,500000,0
RPM00034661,LOAN0005707,2022-09-07,2022-09-16,2000000,2000000,1
RPM00034662,LOAN0006380,2023-07-23,2023-07-22,300000,202710,0
RPM00034663,LOAN0005210,2022-11-27,2022-11-27,4000000,4000000,0
RPM00034664,LOAN0000467,2023-11-26,2023-11-26,1000000,1000000,0
RPM00034665,LOAN0001225,2026-05-17,2026-05-15,4000000,4000000,0
RPM00034666,LOAN0007016,2025-09-13,2025-09-11,2000000,2000000,0
RPM00034667,LOAN0001561,2022-12-27,2022-12-24,500000,500000,0
RPM00034668,LOAN0005807,2023-05-07,2023-05-06,500000,500000,0
RPM00034669,LOAN0001277,2022-07-01,2022-07-01,1000000,1000000,0
RPM00034670,LOAN0000674,2022-03-27,2022-03-24,1000000,1000000,0
RPM00034671,LOAN0002476,2022-12-11,2022-12-27,4000000,4000000,1
RPM00034672,LOAN0000534,2022-12-13,2022-12-11,1000000,1000000,0
RPM00034673,LOAN0002432,2022-09-06,2022-09-04,1000000,1000000,0
RPM00034674,LOAN0003021,2022-12-13,2022-12-10,1000000,1000000,0
RPM00034675,LOAN0001336,2025-12-30,2025-12-27,1000000,1000000,0
RPM00034676,LOAN0003144,2022-12-04,2022-12-04,500000,500000,0
RPM00034677,LOAN0003979,2025-03-14,2025-03-13,1000000,1000000,0
RPM00034678,LOAN0003038,2023-06-27,2023-06-24,500000,500000,0
RPM00034679,LOAN0005941,2025-01-28,2025-01-27,2000000,2000000,0
RPM00034680,LOAN0006187,2023-02-09,2023-02-06,500000,500000,0
RPM00034681,LOAN0007178,2024-05-25,2024-05-25,2000000,2000000,0
RPM00034682,LOAN0005723,2026-04-10,2026-04-07,2000000,2000000,0
RPM00034683,LOAN0004800,2026-02-07,2026-02-04,1000000,1000000,0
RPM00034684,LOAN0007962,2022-04-29,2022-05-17,300000,300000,1
RPM00034685,LOAN0003618,2024-10-24,2024-10-21,300000,300000,0
RPM00034686,LOAN0001230,2025-05-08,2025-05-31,4000000,4000000,1
RPM00034687,LOAN0002174,2024-07-27,2024-07-26,500000,500000,0
RPM00034688,LOAN0006754,2022-05-31,2022-05-28,4000000,4000000,0
RPM00034689,LOAN0000786,2024-10-27,2024-11-13,300000,300000,1
RPM00034690,LOAN0002537,2024-05-05,2024-05-03,500000,500000,0
RPM00034691,LOAN0001982,2025-10-06,2025-10-23,4000000,3445826,1
RPM00034692,LOAN0003414,2022-09-16,2022-09-14,500000,500000,0
RPM00034693,LOAN0000721,2023-06-19,2023-07-13,2000000,2000000,1
RPM00034694,LOAN0004319,2024-09-24,2024-09-21,4000000,4000000,0
RPM00034695,LOAN0001042,2026-03-11,2026-03-14,2000000,2000000,1
RPM00034696,LOAN0005461,2024-08-23,2024-08-20,300000,300000,0
RPM00034697,LOAN0007191,2024-02-07,2024-02-05,500000,500000,0
RPM00034698,LOAN0007286,2025-03-11,2025-03-11,500000,500000,0
RPM00034699,LOAN0001177,2025-03-15,2025-03-15,300000,300000,0
RPM00034700,LOAN0001496,2022-03-22,2022-03-19,1000000,1000000,0
RPM00034701,LOAN0000318,2023-02-07,2023-02-06,1000000,1000000,0
RPM00034702,LOAN0003481,2024-06-12,2024-06-12,500000,500000,0
RPM00034703,LOAN0006061,2024-05-31,2024-05-31,300000,300000,0
RPM00034704,LOAN0001364,2022-10-13,2022-10-12,300000,300000,0
RPM00034705,LOAN0007590,2024-03-22,2024-03-22,500000,500000,0
RPM00034706,LOAN0007359,2024-09-16,2024-09-16,1000000,1000000,0
RPM00034707,LOAN0000796,2025-01-16,2025-01-15,4000000,4000000,0
RPM00034708,LOAN0007323,2024-11-06,2024-11-06,300000,300000,0
RPM00034709,LOAN0001773,2023-11-19,2023-11-19,4000000,4000000,0
RPM00034710,LOAN0000435,2023-02-22,2023-02-21,300000,300000,0
RPM00034711,LOAN0002330,2023-07-01,2023-06-30,2000000,2000000,0
RPM00034712,LOAN0005606,2024-07-08,2024-07-08,500000,500000,0
RPM00034713,LOAN0007496,2022-06-20,2022-06-27,1000000,1000000,1
RPM00034714,LOAN0002539,2025-05-07,2025-05-07,500000,500000,0
RPM00034715,LOAN0006455,2025-01-23,2025-01-22,2000000,2000000,0
RPM00034716,LOAN0002404,2025-07-22,2025-07-22,2000000,2000000,0
RPM00034717,LOAN0004276,2024-03-02,2024-02-29,4000000,4000000,0
RPM00034718,LOAN0006681,2024-07-08,2024-07-22,4000000,4000000,1
RPM00034719,LOAN0001848,2022-07-08,2022-07-07,500000,500000,0
RPM00034720,LOAN0005846,2023-01-16,2023-01-16,300000,300000,0
RPM00034721,LOAN0006943,2026-01-31,2026-01-29,500000,500000,0
RPM00034722,LOAN0004385,2025-02-03,2025-02-09,300000,300000,1
RPM00034723,LOAN0001046,2026-04-29,2026-04-28,1000000,1000000,0
RPM00034724,LOAN0007652,2024-09-04,2024-09-02,300000,300000,0
RPM00034725,LOAN0001841,2024-08-09,2024-08-06,300000,300000,0
RPM00034726,LOAN0001749,2025-08-24,2025-08-22,500000,500000,0
RPM00034727,LOAN0007620,2024-05-30,2024-06-14,300000,300000,1
RPM00034728,LOAN0000155,2025-05-17,2025-05-15,2000000,2000000,0
RPM00034729,LOAN0003937,2024-02-05,2024-02-04,1000000,596070,0
RPM00034730,LOAN0000792,2022-11-30,2022-11-28,1000000,834639,0
RPM00034731,LOAN0003107,2024-02-12,2024-02-12,300000,300000,0
RPM00034732,LOAN0007770,2023-03-07,2023-03-07,2000000,2000000,0
RPM00034733,LOAN0003292,2023-07-13,2023-07-11,1000000,1000000,0
RPM00034734,LOAN0007149,2022-04-24,2022-04-22,300000,300000,0
RPM00034735,LOAN0000920,2025-09-20,2025-09-20,1000000,1000000,0
RPM00034736,LOAN0001734,2025-11-24,2025-11-23,500000,500000,0
RPM00034737,LOAN0006455,2026-03-03,2026-03-01,2000000,2000000,0
RPM00034738,LOAN0002447,2024-03-15,2024-03-21,4000000,4000000,1
RPM00034739,LOAN0005008,2023-08-19,2023-08-17,4000000,4000000,0
RPM00034740,LOAN0004690,2024-02-12,2024-03-06,1000000,1000000,1
RPM00034741,LOAN0006103,2026-04-21,2026-04-18,4000000,2734077,0
RPM00034742,LOAN0007044,2022-05-09,2022-05-10,4000000,4000000,1
RPM00034743,LOAN0002925,2024-11-30,2024-11-28,1000000,1000000,0
RPM00034744,LOAN0006288,2024-07-16,2024-07-15,2000000,2000000,0
RPM00034745,LOAN0006240,2024-08-08,2024-08-16,500000,500000,1
RPM00034746,LOAN0006920,2025-10-18,2025-10-16,1000000,1000000,0
RPM00034747,LOAN0003857,2022-05-18,2022-05-24,4000000,4000000,1
RPM00034748,LOAN0007811,2023-11-13,2023-11-11,500000,500000,0
RPM00034749,LOAN0005382,2022-10-16,2022-10-13,500000,500000,0
RPM00034750,LOAN0005400,2025-09-09,2025-09-09,1000000,894548,0
RPM00034751,LOAN0005370,2022-12-15,2022-12-14,300000,300000,0
RPM00034752,LOAN0000104,2024-07-12,2024-07-09,2000000,2000000,0
RPM00034753,LOAN0004315,2025-03-24,2025-03-23,500000,500000,0
RPM00034754,LOAN0007041,2025-11-19,2025-11-16,4000000,4000000,0
RPM00034755,LOAN0002966,2024-09-10,2024-09-07,300000,213853,0
RPM00034756,LOAN0006877,2026-03-03,2026-02-28,500000,399061,0
RPM00034757,LOAN0003705,2023-06-11,2023-06-19,4000000,4000000,1
RPM00034758,LOAN0004536,2023-06-06,2023-06-19,500000,500000,1
RPM00034759,LOAN0002248,2026-01-15,2026-01-23,300000,300000,1
RPM00034760,LOAN0000108,2023-04-05,2023-04-02,300000,300000,0
RPM00034761,LOAN0006796,2022-11-10,2022-11-10,2000000,2000000,0
RPM00034762,LOAN0002630,2023-12-28,2023-12-25,500000,500000,0
RPM00034763,LOAN0007464,2025-07-18,2025-07-17,300000,300000,0
RPM00034764,LOAN0004933,2026-05-12,2026-05-10,4000000,4000000,0
RPM00034765,LOAN0006684,2026-01-31,2026-02-14,500000,500000,1
RPM00034766,LOAN0007203,2023-09-07,2023-09-05,1000000,1000000,0
RPM00034767,LOAN0007662,2024-03-01,2024-02-27,4000000,4000000,0
RPM00034768,LOAN0006153,2023-05-14,2023-05-20,300000,300000,1
RPM00034769,LOAN0006396,2024-08-25,2024-08-25,4000000,4000000,0
RPM00034770,LOAN0002304,2022-09-21,2022-09-21,1000000,1000000,0
RPM00034771,LOAN0001660,2025-07-25,2025-08-04,1000000,1000000,1
RPM00034772,LOAN0006691,2024-09-23,2024-09-21,500000,500000,0
RPM00034773,LOAN0004373,2023-03-24,2023-03-24,4000000,4000000,0
RPM00034774,LOAN0001339,2022-02-16,2022-02-15,4000000,4000000,0
RPM00034775,LOAN0004644,2023-12-28,2023-12-26,500000,500000,0
RPM00034776,LOAN0002416,2024-09-26,2024-09-25,1000000,351103,0
RPM00034777,LOAN0007388,2024-03-15,2024-03-14,300000,300000,0
RPM00034778,LOAN0007275,2025-05-26,2025-05-24,300000,300000,0
RPM00034779,LOAN0007057,2025-05-11,2025-05-10,4000000,4000000,0
RPM00034780,LOAN0003972,2025-08-01,2025-07-31,4000000,4000000,0
RPM00034781,LOAN0000625,2025-03-09,2025-04-01,500000,500000,1
RPM00034782,LOAN0000555,2022-02-15,2022-02-12,500000,500000,0
RPM00034783,LOAN0003011,2024-03-12,2024-03-12,300000,300000,0
RPM00034784,LOAN0001330,2022-03-27,2022-03-24,300000,300000,0
RPM00034785,LOAN0001287,2024-11-28,2024-11-26,4000000,4000000,0
RPM00034786,LOAN0005046,2022-10-19,2022-10-19,1000000,1000000,0
RPM00034787,LOAN0003058,2022-09-24,2022-09-24,1000000,325711,0
RPM00034788,LOAN0002032,2025-06-24,2025-06-25,300000,300000,1
RPM00034789,LOAN0001269,2024-10-06,2024-10-06,300000,300000,0
RPM00034790,LOAN0001412,2025-07-06,2025-07-05,1000000,1000000,0
RPM00034791,LOAN0004188,2023-01-31,2023-01-30,2000000,2000000,0
RPM00034792,LOAN0003449,2025-07-02,2025-07-02,1000000,1000000,0
RPM00034793,LOAN0003431,2025-11-30,2025-11-27,1000000,1000000,0
RPM00034794,LOAN0007310,2023-07-12,2023-07-10,500000,500000,0
RPM00034795,LOAN0000144,2022-08-07,2022-08-06,4000000,4000000,0
RPM00034796,LOAN0007965,2022-08-14,2022-08-11,4000000,4000000,0
RPM00034797,LOAN0004776,2022-02-24,2022-02-23,300000,300000,0
RPM00034798,LOAN0007409,2025-06-07,2025-06-05,500000,500000,0
RPM00034799,LOAN0002787,2023-06-26,2023-07-11,2000000,2000000,1
RPM00034800,LOAN0007388,2022-08-24,2022-08-22,4000000,4000000,0
RPM00034801,LOAN0002096,2025-09-15,2025-09-14,500000,500000,0
RPM00034802,LOAN0005921,2024-06-03,2024-06-01,500000,500000,0
RPM00034803,LOAN0005096,2023-09-09,2023-09-07,300000,300000,0
RPM00034804,LOAN0003391,2022-09-10,2022-09-09,2000000,847713,0
RPM00034805,LOAN0002803,2022-08-26,2022-08-26,500000,500000,0
RPM00034806,LOAN0006899,2023-09-08,2023-09-07,1000000,1000000,0
RPM00034807,LOAN0007130,2023-08-24,2023-08-24,2000000,2000000,0
RPM00034808,LOAN0007586,2024-08-11,2024-08-08,1000000,1000000,0
RPM00034809,LOAN0004204,2024-11-22,2024-11-20,2000000,1346167,0
RPM00034810,LOAN0005870,2025-06-15,2025-06-14,1000000,1000000,0
RPM00034811,LOAN0004194,2026-01-14,2026-01-13,500000,500000,0
RPM00034812,LOAN0004529,2022-06-06,2022-06-03,2000000,1196683,0
RPM00034813,LOAN0007344,2022-09-17,2022-09-14,500000,500000,0
RPM00034814,LOAN0005027,2022-07-15,2022-07-15,4000000,4000000,0
RPM00034815,LOAN0005507,2023-03-03,2023-02-28,2000000,2000000,0
RPM00034816,LOAN0004729,2026-04-28,2026-04-26,2000000,2000000,0
RPM00034817,LOAN0000926,2022-12-18,2022-12-18,300000,300000,0
RPM00034818,LOAN0003233,2022-07-06,2022-07-05,2000000,2000000,0
RPM00034819,LOAN0005628,2022-11-23,2022-11-20,300000,300000,0
RPM00034820,LOAN0006757,2023-09-24,2023-09-21,500000,293063,0
RPM00034821,LOAN0007152,2023-11-19,2023-11-19,500000,500000,0
RPM00034822,LOAN0004795,2025-10-15,2025-10-13,500000,281499,0
RPM00034823,LOAN0007158,2022-12-24,2022-12-21,1000000,1000000,0
RPM00034824,LOAN0006853,2023-11-19,2023-11-16,2000000,1403546,0
RPM00034825,LOAN0000277,2025-06-12,2025-06-12,4000000,4000000,0
RPM00034826,LOAN0002636,2025-05-03,2025-05-01,1000000,1000000,0
RPM00034827,LOAN0001420,2022-07-03,2022-06-30,4000000,4000000,0
RPM00034828,LOAN0002355,2026-03-25,2026-04-01,2000000,2000000,1
RPM00034829,LOAN0005147,2024-03-27,2024-03-24,1000000,1000000,0
RPM00034830,LOAN0003328,2024-01-20,2024-01-18,2000000,858891,0
RPM00034831,LOAN0005739,2024-06-21,2024-06-21,500000,500000,0
RPM00034832,LOAN0004109,2024-04-13,2024-04-13,500000,500000,0
RPM00034833,LOAN0006758,2022-06-26,2022-06-25,500000,500000,0
RPM00034834,LOAN0001548,2024-11-11,2024-11-08,1000000,1000000,0
RPM00034835,LOAN0001065,2023-08-26,2023-08-26,1000000,1000000,0
RPM00034836,LOAN0003394,2023-07-03,2023-07-01,2000000,2000000,0
RPM00034837,LOAN0004689,2023-05-16,2023-05-13,1000000,1000000,0
RPM00034838,LOAN0003734,2024-01-02,2024-01-01,2000000,2000000,0
RPM00034839,LOAN0007669,2022-11-16,2022-12-04,300000,300000,1
RPM00034840,LOAN0001749,2024-11-17,2024-11-16,2000000,2000000,0
RPM00034841,LOAN0004102,2025-06-01,2025-06-01,2000000,2000000,0
RPM00034842,LOAN0002369,2022-02-11,2022-02-08,1000000,614014,0
RPM00034843,LOAN0001313,2022-04-28,2022-04-27,300000,300000,0
RPM00034844,LOAN0007696,2023-03-17,2023-03-16,500000,500000,0
RPM00034845,LOAN0005788,2024-05-29,2024-05-29,500000,500000,0
RPM00034846,LOAN0007179,2026-04-01,2026-04-01,4000000,4000000,0
RPM00034847,LOAN0005320,2024-12-16,2024-12-17,1000000,1000000,1
RPM00034848,LOAN0003749,2022-05-03,2022-04-30,500000,500000,0
RPM00034849,LOAN0006485,2024-07-09,2024-07-08,1000000,1000000,0
RPM00034850,LOAN0005748,2024-05-21,2024-05-18,2000000,1763896,0
RPM00034851,LOAN0005428,2024-05-06,2024-05-04,500000,500000,0
RPM00034852,LOAN0007600,2022-03-01,2022-02-28,500000,500000,0
RPM00034853,LOAN0004612,2025-11-01,2025-10-31,1000000,1000000,0
RPM00034854,LOAN0002396,2025-07-09,2025-07-06,500000,500000,0
RPM00034855,LOAN0007968,2022-04-02,2022-04-01,1000000,1000000,0
RPM00034856,LOAN0002736,2024-01-22,2024-02-07,4000000,4000000,1
RPM00034857,LOAN0006970,2024-03-28,2024-04-02,2000000,2000000,1
RPM00034858,LOAN0004834,2024-07-21,2024-07-18,1000000,1000000,0
RPM00034859,LOAN0001045,2023-03-23,2023-03-23,1000000,1000000,0
RPM00034860,LOAN0006776,2026-03-19,2026-03-19,1000000,1000000,0
RPM00034861,LOAN0001743,2026-01-19,2026-01-17,300000,300000,0
RPM00034862,LOAN0003179,2023-12-18,2023-12-17,300000,300000,0
RPM00034863,LOAN0006772,2024-01-16,2024-01-13,4000000,4000000,0
RPM00034864,LOAN0000135,2026-04-14,2026-04-30,2000000,2000000,1
RPM00034865,LOAN0000262,2025-11-20,2025-12-14,2000000,2000000,1
RPM00034866,LOAN0004728,2022-08-26,2022-08-25,2000000,2000000,0
RPM00034867,LOAN0004605,2024-05-04,2024-05-03,500000,500000,0
RPM00034868,LOAN0003581,2026-04-09,2026-04-08,2000000,2000000,0
RPM00034869,LOAN0007985,2022-12-21,2022-12-19,500000,500000,0
RPM00034870,LOAN0004485,2025-02-21,2025-02-18,4000000,4000000,0
RPM00034871,LOAN0003669,2023-10-20,2023-10-20,1000000,1000000,0
RPM00034872,LOAN0006532,2026-01-14,2026-01-12,1000000,1000000,0
RPM00034873,LOAN0001533,2026-04-21,2026-04-21,500000,500000,0
RPM00034874,LOAN0002980,2024-03-31,2024-03-31,500000,500000,0
RPM00034875,LOAN0005038,2024-12-07,2024-12-18,2000000,2000000,1
RPM00034876,LOAN0006895,2024-06-21,2024-06-20,300000,300000,0
RPM00034877,LOAN0000953,2024-03-29,2024-03-29,300000,300000,0
RPM00034878,LOAN0004728,2023-03-15,2023-03-13,4000000,4000000,0
RPM00034879,LOAN0001337,2025-02-23,2025-02-23,2000000,2000000,0
RPM00034880,LOAN0001919,2026-05-11,2026-05-10,1000000,1000000,0
RPM00034881,LOAN0006402,2022-06-08,2022-06-07,500000,500000,0
RPM00034882,LOAN0003699,2022-09-09,2022-09-09,1000000,1000000,0
RPM00034883,LOAN0007768,2024-09-27,2024-09-27,4000000,4000000,0
RPM00034884,LOAN0001589,2023-05-13,2023-05-10,2000000,2000000,0
RPM00034885,LOAN0006496,2022-07-13,2022-08-06,1000000,1000000,1
RPM00034886,LOAN0005248,2024-05-25,2024-05-24,500000,500000,0
RPM00034887,LOAN0001004,2023-04-29,2023-04-26,500000,500000,0
RPM00034888,LOAN0004436,2024-09-17,2024-09-17,300000,300000,0
RPM00034889,LOAN0002087,2022-03-01,2022-03-22,300000,300000,1
RPM00034890,LOAN0006290,2022-11-07,2022-11-07,300000,300000,0
RPM00034891,LOAN0005018,2024-04-22,2024-04-22,1000000,1000000,0
RPM00034892,LOAN0005861,2023-06-08,2023-06-07,500000,418636,0
RPM00034893,LOAN0000221,2023-02-28,2023-02-27,2000000,2000000,0
RPM00034894,LOAN0002741,2022-09-18,2022-09-17,500000,500000,0
RPM00034895,LOAN0001736,2023-03-19,2023-03-18,4000000,4000000,0
RPM00034896,LOAN0005249,2025-11-22,2025-11-21,2000000,2000000,0
RPM00034897,LOAN0001531,2024-08-05,2024-08-03,500000,500000,0
RPM00034898,LOAN0006564,2025-01-09,2025-01-06,4000000,4000000,0
RPM00034899,LOAN0006824,2025-12-11,2025-12-27,4000000,4000000,1
RPM00034900,LOAN0005351,2022-07-14,2022-07-12,4000000,4000000,0
RPM00034901,LOAN0006891,2025-06-24,2025-06-22,300000,300000,0
RPM00034902,LOAN0005997,2026-01-01,2025-12-31,4000000,4000000,0
RPM00034903,LOAN0002057,2024-02-22,2024-02-20,4000000,4000000,0
RPM00034904,LOAN0005873,2026-02-25,2026-02-24,500000,500000,0
RPM00034905,LOAN0004257,2023-01-03,2023-01-01,4000000,4000000,0
RPM00034906,LOAN0007949,2023-02-28,2023-02-25,1000000,1000000,0
RPM00034907,LOAN0005275,2024-01-05,2024-01-12,500000,500000,1
RPM00034908,LOAN0000275,2022-06-01,2022-05-29,4000000,4000000,0
RPM00034909,LOAN0006742,2025-01-10,2025-01-13,2000000,2000000,1
RPM00034910,LOAN0001591,2025-06-04,2025-06-02,500000,500000,0
RPM00034911,LOAN0007330,2023-08-15,2023-08-21,1000000,1000000,1
RPM00034912,LOAN0000986,2024-05-03,2024-05-03,4000000,4000000,0
RPM00034913,LOAN0006663,2025-03-15,2025-03-22,4000000,4000000,1
RPM00034914,LOAN0003303,2022-07-17,2022-07-16,4000000,4000000,0
RPM00034915,LOAN0001873,2024-02-24,2024-02-22,300000,300000,0
RPM00034916,LOAN0003678,2024-09-05,2024-09-02,500000,500000,0
RPM00034917,LOAN0003380,2023-08-15,2023-08-14,500000,500000,0
RPM00034918,LOAN0005574,2024-09-26,2024-09-24,300000,300000,0
RPM00034919,LOAN0006721,2022-02-18,2022-02-17,300000,300000,0
RPM00034920,LOAN0002401,2023-05-17,2023-05-28,1000000,1000000,1
RPM00034921,LOAN0000381,2022-11-14,2022-11-13,500000,500000,0
RPM00034922,LOAN0006339,2025-12-24,2025-12-23,4000000,4000000,0
RPM00034923,LOAN0001369,2024-04-23,2024-04-22,300000,300000,0
RPM00034924,LOAN0003827,2026-05-24,2026-05-21,300000,300000,0
RPM00034925,LOAN0001778,2026-02-24,2026-02-22,300000,300000,0
RPM00034926,LOAN0004824,2025-06-06,2025-06-03,300000,300000,0
RPM00034927,LOAN0005673,2025-01-24,2025-01-22,300000,300000,0
