account_id,customer_id,account_type,balance,interest_rate,opened_at,status
ACC0004728,CUST004149,TABUNGAN,2088947,0.68,2022-06-16,ACTIVE
ACC0004729,CUST003349,TABUNGAN,14178408,2.38,2025-08-03,ACTIVE
ACC0004730,CUST003710,TABUNGAN,3266515,0.54,2023-01-28,ACTIVE
ACC0004731,CUST002202,DEPOSITO,10735564,5.71,2025-06-15,CLOSED
ACC0004732,CUST000119,TABUNGAN,12788023,1.68,2025-02-28,ACTIVE
ACC0004733,CUST001344,TABUNGAN,2467432,1.19,2022-02-04,ACTIVE
ACC0004734,CUST000330,TABUNGAN,5987420,2.47,2025-09-12,ACTIVE
ACC0004735,CUST001474,TABUNGAN,700079,0.76,2023-04-18,ACTIVE
ACC0004736,CUST003183,TABUNGAN,3414902,3.29,2026-01-19,ACTIVE
ACC0004737,CUST000033,TABUNGAN,2931788,1.68,2023-09-09,CLOSED
ACC0004738,CUST002154,DEPOSITO,3821522,2.92,2022-12-20,ACTIVE
ACC0004739,CUST001415,TABUNGAN,1679080,1.64,2023-05-07,ACTIVE
ACC0004740,CUST003899,TABUNGAN,3015025,2.19,2025-05-06,ACTIVE
ACC0004741,CUST001074,TABUNGAN,1156271,2.29,2023-08-28,ACTIVE
ACC0004742,CUST002687,DEPOSITO,1423537,3.55,2024-03-29,ACTIVE
ACC0004743,CUST001440,TABUNGAN,807590,0.53,2022-12-01,ACTIVE
ACC0004744,CUST003567,DEPOSITO,10566718,5.73,2024-11-03,DORMANT
ACC0004745,CUST000146,DEPOSITO,3920305,5.75,2021-09-08,ACTIVE
ACC0004746,CUST000717,TABUNGAN,2937918,2.33,2025-06-29,ACTIVE
ACC0004747,CUST003083,TABUNGAN,5237721,0.5,2021-07-08,ACTIVE
ACC0004748,CUST000972,TABUNGAN,16931950,2.49,2021-09-06,DORMANT
ACC0004749,CUST000964,DEPOSITO,925829,3.59,2023-11-05,ACTIVE
ACC0004750,CUST002435,TABUNGAN,11299307,1.97,2026-01-16,ACTIVE
ACC0004751,CUST000996,TABUNGAN,2928200,1.91,2023-04-22,ACTIVE
ACC0004752,CUST004022,TABUNGAN,1196963,1.67,2023-09-14,ACTIVE
ACC0004753,CUST000305,TABUNGAN,4067767,2.86,2025-06-09,ACTIVE
ACC0004754,CUST000554,TABUNGAN,3272838,3.26,2022-11-11,DORMANT
ACC0004755,CUST004859,DEPOSITO,1802076,5.35,2026-01-25,DORMANT
ACC0004756,CUST003846,TABUNGAN,2435211,1.29,2026-01-05,ACTIVE
ACC0004757,CUST003238,TABUNGAN,1018082,1.89,2021-07-22,ACTIVE
ACC0004758,CUST003194,TABUNGAN,5621394,3.42,2025-12-11,ACTIVE
ACC0004759,CUST001480,TABUNGAN,2790247,2.24,2021-08-09,ACTIVE
ACC0004760,CUST002165,TABUNGAN,7878801,1.84,2023-10-21,ACTIVE
ACC0004761,CUST002601,TABUNGAN,4804137,3.08,2021-10-10,ACTIVE
ACC0004762,CUST003869,TABUNGAN,1942356,1.73,2024-02-29,ACTIVE
ACC0004763,CUST001228,TABUNGAN,15476423,1.96,2022-07-24,ACTIVE
ACC0004764,CUST001079,TABUNGAN,848349,2.58,2023-12-18,ACTIVE
ACC0004765,CUST000048,TABUNGAN,1991401,1.72,2024-12-22,ACTIVE
ACC0004766,CUST002270,TABUNGAN,6142831,2.91,2022-09-17,ACTIVE
ACC0004767,CUST002752,TABUNGAN,3864339,1.71,2025-07-31,ACTIVE
ACC0004768,CUST003664,TABUNGAN,4827792,1.69,2025-06-11,ACTIVE
ACC0004769,CUST003199,TABUNGAN,4584767,2.1,2023-11-16,ACTIVE
ACC0004770,CUST004074,DEPOSITO,938049,5.22,2021-08-10,ACTIVE
ACC0004771,CUST004556,TABUNGAN,6172990,3.13,2021-12-12,CLOSED
ACC0004772,CUST002522,TABUNGAN,21632460,1.94,2023-03-10,ACTIVE
ACC0004773,CUST003129,TABUNGAN,4111430,1.24,2022-05-27,ACTIVE
ACC0004774,CUST004724,TABUNGAN,3266770,2.04,2025-04-14,ACTIVE
ACC0004775,CUST003853,DEPOSITO,3980305,5.91,2022-06-13,ACTIVE
ACC0004776,CUST002308,TABUNGAN,12991366,2.39,2023-01-01,ACTIVE
ACC0004777,CUST004646,DEPOSITO,3826381,4.17,2023-03-27,ACTIVE
ACC0004778,CUST000878,TABUNGAN,10929728,1.37,2022-06-14,ACTIVE
ACC0004779,CUST000875,DEPOSITO,3386319,3.79,2025-03-21,ACTIVE
ACC0004780,CUST004125,TABUNGAN,3309401,1.86,2021-12-21,ACTIVE
ACC0004781,CUST003742,DEPOSITO,2618223,3.07,2025-01-07,CLOSED
ACC0004782,CUST001171,TABUNGAN,3354292,0.57,2025-05-03,ACTIVE
ACC0004783,CUST004590,TABUNGAN,2921361,3.12,2023-10-22,DORMANT
ACC0004784,CUST002814,TABUNGAN,473734,2.18,2026-03-30,ACTIVE
ACC0004785,CUST002132,TABUNGAN,1939174,1.85,2026-03-17,DORMANT
ACC0004786,CUST003924,TABUNGAN,428295,1.32,2026-04-09,ACTIVE
ACC0004787,CUST004625,TABUNGAN,882666,2.89,2022-09-19,ACTIVE
ACC0004788,CUST003631,TABUNGAN,11082902,2.23,2022-04-04,DORMANT
ACC0004789,CUST004881,TABUNGAN,3450434,2.34,2021-08-02,CLOSED
ACC0004790,CUST004010,TABUNGAN,2867853,1.24,2023-04-14,DORMANT
ACC0004791,CUST002361,TABUNGAN,4137223,2.67,2026-04-07,ACTIVE
ACC0004792,CUST001111,TABUNGAN,2201945,1.5,2026-03-20,ACTIVE
ACC0004793,CUST004670,TABUNGAN,4125041,0.72,2025-08-27,ACTIVE
ACC0004794,CUST004108,TABUNGAN,1151348,1.98,2023-11-11,CLOSED
ACC0004795,CUST000111,TABUNGAN,2860708,2.02,2023-10-03,ACTIVE
ACC0004796,CUST004275,TABUNGAN,2981514,1.71,2022-07-03,ACTIVE
ACC0004797,CUST002974,TABUNGAN,2974307,1.21,2023-02-26,ACTIVE
ACC0004798,CUST004099,TABUNGAN,7651117,0.58,2022-12-23,ACTIVE
ACC0004799,CUST004838,TABUNGAN,1172954,1.62,2021-06-28,ACTIVE
ACC0004800,CUST000499,TABUNGAN,3814979,1.86,2022-05-26,ACTIVE
ACC0004801,CUST000317,TABUNGAN,5823257,2.66,2021-12-03,ACTIVE
ACC0004802,CUST004997,TABUNGAN,3875920,0.79,2022-09-02,ACTIVE
ACC0004803,CUST003765,TABUNGAN,644484,1.69,2024-05-09,DORMANT
ACC0004804,CUST003208,TABUNGAN,459976,1.69,2022-07-12,ACTIVE
ACC0004805,CUST003650,TABUNGAN,1049772,3.2,2023-06-14,ACTIVE
ACC0004806,CUST001994,TABUNGAN,8392478,1.98,2022-08-26,ACTIVE
ACC0004807,CUST004392,TABUNGAN,1654883,1.82,2021-11-09,ACTIVE
ACC0004808,CUST000555,TABUNGAN,4727262,0.89,2026-01-19,ACTIVE
ACC0004809,CUST001367,TABUNGAN,17109531,0.85,2021-07-12,ACTIVE
ACC0004810,CUST003573,DEPOSITO,2438473,5.38,2021-12-17,ACTIVE
ACC0004811,CUST002588,TABUNGAN,527144,1.43,2025-06-22,DORMANT
ACC0004812,CUST001345,TABUNGAN,3642310,1.1,2023-06-02,ACTIVE
ACC0004813,CUST004967,TABUNGAN,7052593,3.33,2025-05-09,CLOSED
ACC0004814,CUST003318,DEPOSITO,2732822,3.85,2022-12-03,CLOSED
ACC0004815,CUST003285,DEPOSITO,3140671,5.25,2023-07-27,DORMANT
ACC0004816,CUST000347,TABUNGAN,8250526,2.44,2025-01-14,ACTIVE
ACC0004817,CUST001556,DEPOSITO,3756345,3.11,2025-04-29,ACTIVE
ACC0004818,CUST001042,TABUNGAN,752122,1.98,2022-02-07,ACTIVE
ACC0004819,CUST000292,TABUNGAN,7394314,3.09,2026-03-08,ACTIVE
ACC0004820,CUST003904,TABUNGAN,2161560,2.86,2021-09-23,ACTIVE
ACC0004821,CUST001862,TABUNGAN,20146421,1.12,2021-06-01,ACTIVE
ACC0004822,CUST000787,DEPOSITO,778132,2.55,2022-06-08,ACTIVE
ACC0004823,CUST001016,TABUNGAN,1837652,1.68,2024-07-07,ACTIVE
ACC0004824,CUST001366,TABUNGAN,14736088,0.9,2026-01-21,ACTIVE
ACC0004825,CUST001224,TABUNGAN,2395563,0.91,2026-01-23,ACTIVE
ACC0004826,CUST001450,TABUNGAN,6215772,2.13,2023-01-18,ACTIVE
ACC0004827,CUST003038,TABUNGAN,979355,3.03,2024-04-22,ACTIVE
ACC0004828,CUST001625,TABUNGAN,4450018,3.19,2021-10-26,ACTIVE
ACC0004829,CUST001349,TABUNGAN,16349194,2.25,2023-09-27,ACTIVE
ACC0004830,CUST003562,TABUNGAN,4829930,2.87,2022-10-10,ACTIVE
ACC0004831,CUST002347,TABUNGAN,16360837,0.85,2021-10-05,ACTIVE
ACC0004832,CUST004098,TABUNGAN,6901423,2.92,2022-10-28,ACTIVE
ACC0004833,CUST003711,DEPOSITO,2601258,3.97,2022-09-25,CLOSED
ACC0004834,CUST003901,TABUNGAN,2243361,0.59,2023-07-19,ACTIVE
ACC0004835,CUST001910,TABUNGAN,3723010,3.17,2024-05-01,ACTIVE
ACC0004836,CUST004266,TABUNGAN,2189759,3.13,2022-07-06,ACTIVE
ACC0004837,CUST004420,TABUNGAN,3369092,3.06,2023-04-10,ACTIVE
ACC0004838,CUST001471,DEPOSITO,2544526,5.76,2024-11-15,ACTIVE
ACC0004839,CUST004238,TABUNGAN,2402964,2.72,2023-11-13,ACTIVE
ACC0004840,CUST002790,TABUNGAN,3340021,2.37,2026-02-02,ACTIVE
ACC0004841,CUST004706,TABUNGAN,1349369,1.07,2022-07-24,ACTIVE
ACC0004842,CUST002683,DEPOSITO,7424987,4.59,2022-09-30,ACTIVE
ACC0004843,CUST004913,TABUNGAN,4858377,1.65,2025-04-26,ACTIVE
ACC0004844,CUST003644,TABUNGAN,9402668,1.3,2024-01-17,ACTIVE
ACC0004845,CUST003438,TABUNGAN,3141015,3.03,2023-11-11,ACTIVE
ACC0004846,CUST001766,TABUNGAN,61254983,1.48,2023-04-27,ACTIVE
ACC0004847,CUST000241,TABUNGAN,727274,3.13,2026-02-21,ACTIVE
ACC0004848,CUST003067,DEPOSITO,8420043,5.45,2022-06-05,ACTIVE
ACC0004849,CUST001507,TABUNGAN,487095,1.13,2021-12-01,ACTIVE
ACC0004850,CUST001070,TABUNGAN,2787527,2.95,2023-08-13,ACTIVE
ACC0004851,CUST003857,TABUNGAN,772880,2.26,2025-11-09,ACTIVE
ACC0004852,CUST003526,TABUNGAN,5741805,2.35,2021-10-17,ACTIVE
ACC0004853,CUST000425,TABUNGAN,8367745,2.9,2024-09-10,ACTIVE
ACC0004854,CUST004002,TABUNGAN,15810889,1.62,2023-08-22,ACTIVE
ACC0004855,CUST002860,DEPOSITO,1673092,2.95,2022-02-15,ACTIVE
ACC0004856,CUST004093,DEPOSITO,3201248,4.83,2022-01-05,ACTIVE
ACC0004857,CUST004567,DEPOSITO,2305789,2.71,2025-10-15,ACTIVE
ACC0004858,CUST003697,TABUNGAN,3879737,3.41,2024-12-06,ACTIVE
ACC0004859,CUST002667,TABUNGAN,59129154,1.99,2023-05-26,ACTIVE
ACC0004860,CUST002899,DEPOSITO,812606,5.9,2023-10-25,CLOSED
ACC0004861,CUST001774,DEPOSITO,1019178,5.82,2023-11-30,DORMANT
ACC0004862,CUST000560,TABUNGAN,2482643,1.23,2022-05-09,ACTIVE
ACC0004863,CUST002960,DEPOSITO,1906887,5.79,2026-03-30,ACTIVE
ACC0004864,CUST003616,DEPOSITO,12829454,3.15,2024-03-19,ACTIVE
ACC0004865,CUST001021,TABUNGAN,854556,1.32,2022-05-05,ACTIVE
ACC0004866,CUST000868,TABUNGAN,4892760,2.26,2023-01-20,ACTIVE
ACC0004867,CUST000617,TABUNGAN,1229852,0.9,2023-11-16,ACTIVE
ACC0004868,CUST004422,TABUNGAN,8015314,2.0,2022-01-01,ACTIVE
ACC0004869,CUST001525,DEPOSITO,2094348,2.73,2025-05-18,ACTIVE
ACC0004870,CUST000095,TABUNGAN,18623429,2.85,2023-05-14,ACTIVE
ACC0004871,CUST004090,DEPOSITO,8675414,5.01,2022-05-23,ACTIVE
ACC0004872,CUST001293,TABUNGAN,3106504,1.59,2023-08-17,DORMANT
ACC0004873,CUST000884,TABUNGAN,1481656,2.12,2025-03-11,CLOSED
ACC0004874,CUST003779,TABUNGAN,7694725,1.47,2022-05-06,ACTIVE
ACC0004875,CUST002219,DEPOSITO,850012,4.66,2023-10-08,ACTIVE
ACC0004876,CUST004174,TABUNGAN,843201,3.17,2021-12-31,ACTIVE
ACC0004877,CUST002708,TABUNGAN,6838688,1.64,2025-01-16,ACTIVE
ACC0004878,CUST000590,TABUNGAN,4620778,3.28,2025-11-13,ACTIVE
ACC0004879,CUST004852,TABUNGAN,2250237,1.63,2023-08-29,ACTIVE
ACC0004880,CUST004283,TABUNGAN,1019782,3.37,2024-08-03,ACTIVE
ACC0004881,CUST003228,DEPOSITO,45007969,5.27,2022-01-08,DORMANT
ACC0004882,CUST003533,DEPOSITO,3250180,5.87,2023-08-21,ACTIVE
ACC0004883,CUST000582,TABUNGAN,5679635,3.1,2022-12-11,ACTIVE
ACC0004884,CUST000049,TABUNGAN,2469582,0.62,2025-12-22,ACTIVE
ACC0004885,CUST000206,TABUNGAN,3893098,3.43,2021-11-28,CLOSED
ACC0004886,CUST003475,TABUNGAN,7877907,2.67,2023-03-30,CLOSED
ACC0004887,CUST002262,TABUNGAN,2914297,1.37,2024-06-11,ACTIVE
ACC0004888,CUST004944,TABUNGAN,1787910,2.93,2025-11-29,ACTIVE
ACC0004889,CUST002926,DEPOSITO,775822,4.64,2022-10-28,CLOSED
ACC0004890,CUST002018,TABUNGAN,6071364,1.08,2024-06-04,ACTIVE
ACC0004891,CUST002313,DEPOSITO,6814767,5.14,2023-04-10,ACTIVE
ACC0004892,CUST004670,TABUNGAN,17491740,3.06,2025-09-28,ACTIVE
ACC0004893,CUST002733,DEPOSITO,14977376,4.31,2025-02-19,ACTIVE
ACC0004894,CUST004407,TABUNGAN,11112378,2.73,2026-02-21,ACTIVE
ACC0004895,CUST001891,TABUNGAN,8772678,1.76,2023-11-11,CLOSED
ACC0004896,CUST001268,TABUNGAN,4110467,1.26,2021-06-20,ACTIVE
ACC0004897,CUST003329,TABUNGAN,13611832,1.26,2024-08-22,ACTIVE
ACC0004898,CUST000938,TABUNGAN,15907775,0.73,2026-01-14,ACTIVE
ACC0004899,CUST002351,TABUNGAN,495751,3.15,2025-08-11,ACTIVE
ACC0004900,CUST002344,TABUNGAN,16354261,2.71,2024-09-30,ACTIVE
ACC0004901,CUST001862,TABUNGAN,3347045,3.17,2025-11-02,ACTIVE
ACC0004902,CUST002170,DEPOSITO,6934906,3.29,2021-09-04,ACTIVE
ACC0004903,CUST000047,TABUNGAN,2604835,3.24,2021-10-23,DORMANT
ACC0004904,CUST002283,TABUNGAN,5924476,1.66,2022-12-15,DORMANT
ACC0004905,CUST003777,TABUNGAN,10345334,3.09,2021-06-06,ACTIVE
ACC0004906,CUST002171,TABUNGAN,5011394,3.18,2023-10-06,DORMANT
ACC0004907,CUST004982,TABUNGAN,14922331,1.19,2023-07-10,ACTIVE
ACC0004908,CUST000954,TABUNGAN,4314761,3.11,2023-12-20,ACTIVE
ACC0004909,CUST004127,TABUNGAN,1792813,3.04,2024-11-27,ACTIVE
ACC0004910,CUST004145,DEPOSITO,25048159,5.54,2024-11-02,ACTIVE
ACC0004911,CUST003154,DEPOSITO,605783,3.74,2023-10-29,ACTIVE
ACC0004912,CUST003276,TABUNGAN,3723085,2.46,2024-12-23,ACTIVE
ACC0004913,CUST000128,DEPOSITO,1518577,4.75,2022-03-12,DORMANT
ACC0004914,CUST003611,DEPOSITO,8121992,3.89,2026-04-30,DORMANT
ACC0004915,CUST001886,TABUNGAN,7603944,1.91,2023-02-16,ACTIVE
ACC0004916,CUST004352,TABUNGAN,18790772,2.63,2021-07-30,ACTIVE
ACC0004917,CUST002430,DEPOSITO,4755989,4.18,2024-12-07,ACTIVE
ACC0004918,CUST000065,TABUNGAN,13214829,1.84,2024-12-13,ACTIVE
ACC0004919,CUST000044,TABUNGAN,3377113,2.01,2021-08-14,ACTIVE
ACC0004920,CUST003416,TABUNGAN,6150854,1.91,2025-03-19,ACTIVE
ACC0004921,CUST002339,DEPOSITO,705368,3.99,2022-12-16,ACTIVE
ACC0004922,CUST002532,TABUNGAN,1517618,2.96,2022-06-14,ACTIVE
ACC0004923,CUST001782,TABUNGAN,9203892,1.34,2024-04-18,ACTIVE
ACC0004924,CUST004604,TABUNGAN,5524128,2.17,2024-03-24,ACTIVE
ACC0004925,CUST003684,TABUNGAN,3887750,1.18,2021-07-12,ACTIVE
ACC0004926,CUST002672,TABUNGAN,2523861,1.16,2022-06-12,ACTIVE
ACC0004927,CUST002835,TABUNGAN,1443874,3.09,2021-09-29,ACTIVE
ACC0004928,CUST003925,TABUNGAN,2626188,1.55,2023-06-30,ACTIVE
ACC0004929,CUST001869,TABUNGAN,13158087,1.51,2026-01-22,ACTIVE
ACC0004930,CUST003389,TABUNGAN,4792416,0.88,2022-03-06,ACTIVE
ACC0004931,CUST001976,TABUNGAN,4244519,3.28,2021-10-05,ACTIVE
ACC0004932,CUST003932,TABUNGAN,11496008,0.99,2021-08-13,ACTIVE
ACC0004933,CUST000586,TABUNGAN,1923849,2.09,2022-03-24,CLOSED
ACC0004934,CUST000859,TABUNGAN,16916061,1.94,2021-08-26,ACTIVE
ACC0004935,CUST001655,TABUNGAN,1031420,1.48,2022-12-10,DORMANT
ACC0004936,CUST000597,TABUNGAN,988751,1.74,2022-11-03,ACTIVE
ACC0004937,CUST001298,DEPOSITO,17829977,2.54,2023-09-16,ACTIVE
ACC0004938,CUST003218,TABUNGAN,2101722,3.14,2024-05-09,ACTIVE
ACC0004939,CUST004869,TABUNGAN,8480143,0.52,2023-03-13,ACTIVE
ACC0004940,CUST001487,TABUNGAN,10030849,2.0,2024-06-05,ACTIVE
ACC0004941,CUST004703,TABUNGAN,2770596,3.06,2023-07-30,ACTIVE
ACC0004942,CUST002528,TABUNGAN,5609374,1.7,2021-09-19,ACTIVE
ACC0004943,CUST002774,DEPOSITO,15005277,5.51,2024-12-15,ACTIVE
ACC0004944,CUST003066,TABUNGAN,30755493,1.98,2022-06-14,DORMANT
ACC0004945,CUST004334,TABUNGAN,987017,3.42,2021-08-16,ACTIVE
ACC0004946,CUST004677,TABUNGAN,22806567,1.34,2022-06-24,ACTIVE
ACC0004947,CUST002193,TABUNGAN,6700286,2.1,2024-12-31,ACTIVE
ACC0004948,CUST001352,TABUNGAN,5263556,2.73,2022-09-19,ACTIVE
ACC0004949,CUST001400,TABUNGAN,3375261,0.75,2025-02-09,ACTIVE
ACC0004950,CUST002276,TABUNGAN,8748877,1.54,2023-06-23,ACTIVE
ACC0004951,CUST001170,TABUNGAN,12059981,1.14,2024-10-13,ACTIVE
ACC0004952,CUST000586,DEPOSITO,11268016,4.38,2024-01-15,ACTIVE
ACC0004953,CUST003288,TABUNGAN,1789055,2.98,2025-10-10,ACTIVE
ACC0004954,CUST000891,DEPOSITO,5619455,4.87,2024-11-18,ACTIVE
ACC0004955,CUST001345,TABUNGAN,4839809,1.6,2022-04-30,ACTIVE
ACC0004956,CUST004258,TABUNGAN,4862562,0.85,2023-09-19,ACTIVE
ACC0004957,CUST002528,TABUNGAN,8916835,3.04,2022-05-10,ACTIVE
ACC0004958,CUST002181,TABUNGAN,924112,1.89,2025-09-12,ACTIVE
ACC0004959,CUST001730,TABUNGAN,678834,1.06,2024-10-18,ACTIVE
ACC0004960,CUST000190,TABUNGAN,2636926,1.13,2025-07-07,ACTIVE
ACC0004961,CUST004691,DEPOSITO,9411527,3.27,2022-10-03,DORMANT
ACC0004962,CUST003513,TABUNGAN,955980,0.63,2026-01-14,ACTIVE
ACC0004963,CUST001295,TABUNGAN,11189796,1.09,2021-07-22,ACTIVE
ACC0004964,CUST002260,TABUNGAN,3009759,2.37,2022-08-08,ACTIVE
ACC0004965,CUST000983,TABUNGAN,16995180,0.52,2021-08-03,ACTIVE
ACC0004966,CUST003426,TABUNGAN,4690664,3.49,2024-12-27,ACTIVE
ACC0004967,CUST002811,TABUNGAN,8176444,0.88,2025-09-16,ACTIVE
ACC0004968,CUST002738,TABUNGAN,1077159,2.91,2026-03-04,DORMANT
ACC0004969,CUST003388,TABUNGAN,2662845,3.09,2024-04-22,ACTIVE
ACC0004970,CUST000219,TABUNGAN,770775,1.7,2024-11-11,ACTIVE
ACC0004971,CUST004493,TABUNGAN,4254986,1.4,2021-10-16,ACTIVE
ACC0004972,CUST003687,TABUNGAN,1767713,2.08,2025-02-16,ACTIVE
ACC0004973,CUST002859,TABUNGAN,4310834,2.19,2021-11-18,ACTIVE
ACC0004974,CUST002199,TABUNGAN,6861231,0.71,2025-06-28,DORMANT
ACC0004975,CUST000372,TABUNGAN,2731386,2.59,2022-09-22,ACTIVE
ACC0004976,CUST001915,TABUNGAN,1823192,2.46,2022-07-21,ACTIVE
ACC0004977,CUST002145,TABUNGAN,2346788,2.19,2021-12-20,ACTIVE
ACC0004978,CUST004640,TABUNGAN,12902394,2.18,2025-12-07,ACTIVE
ACC0004979,CUST001359,DEPOSITO,4770076,2.61,2025-06-15,DORMANT
ACC0004980,CUST002731,DEPOSITO,6171690,3.58,2025-08-26,ACTIVE
ACC0004981,CUST003342,TABUNGAN,501353,3.03,2021-12-01,DORMANT
ACC0004982,CUST003862,TABUNGAN,2899422,3.42,2023-01-06,CLOSED
ACC0004983,CUST001404,TABUNGAN,1586039,1.74,2023-02-11,ACTIVE
ACC0004984,CUST002680,TABUNGAN,1943340,1.46,2024-08-25,ACTIVE
ACC0004985,CUST000479,DEPOSITO,11622650,3.96,2022-02-01,ACTIVE
ACC0004986,CUST004568,TABUNGAN,1197260,3.34,2024-06-07,ACTIVE
ACC0004987,CUST002675,TABUNGAN,3441296,1.96,2022-01-19,ACTIVE
ACC0004988,CUST003511,TABUNGAN,8207954,2.08,2026-04-06,ACTIVE
ACC0004989,CUST004908,TABUNGAN,15080479,1.77,2025-09-04,ACTIVE
ACC0004990,CUST004762,DEPOSITO,2376956,2.74,2022-06-07,ACTIVE
ACC0004991,CUST000236,DEPOSITO,1477691,2.68,2022-10-30,ACTIVE
ACC0004992,CUST004810,TABUNGAN,7894277,2.99,2025-03-18,ACTIVE
ACC0004993,CUST004249,TABUNGAN,3766463,2.37,2023-07-10,ACTIVE
ACC0004994,CUST002808,DEPOSITO,2101164,4.76,2023-09-23,ACTIVE
ACC0004995,CUST004708,TABUNGAN,291037,2.25,2021-09-06,ACTIVE
ACC0004996,CUST000712,TABUNGAN,6574594,2.75,2025-08-03,ACTIVE
ACC0004997,CUST004689,TABUNGAN,2152714,3.14,2024-04-29,ACTIVE
ACC0004998,CUST003566,TABUNGAN,3462434,1.0,2025-02-28,ACTIVE
ACC0004999,CUST003216,TABUNGAN,15294161,1.64,2025-01-03,ACTIVE
ACC0005000,CUST003866,TABUNGAN,3846308,2.59,2022-06-03,DORMANT
ACC0005001,CUST001708,TABUNGAN,545029,1.8,2023-11-10,ACTIVE
ACC0005002,CUST003267,DEPOSITO,6543717,5.43,2021-11-26,ACTIVE
ACC0005003,CUST004167,DEPOSITO,8514382,2.71,2025-05-09,CLOSED
ACC0005004,CUST001842,TABUNGAN,723439,2.83,2026-03-20,ACTIVE
ACC0005005,CUST000536,TABUNGAN,1494068,1.74,2023-07-15,ACTIVE
ACC0005006,CUST000355,TABUNGAN,419277,1.87,2024-12-26,ACTIVE
ACC0005007,CUST000756,TABUNGAN,262675,1.16,2022-01-30,DORMANT
ACC0005008,CUST002933,TABUNGAN,2165418,0.56,2023-10-23,ACTIVE
ACC0005009,CUST004204,DEPOSITO,4075650,5.44,2025-12-22,ACTIVE
ACC0005010,CUST003495,TABUNGAN,12315495,2.13,2025-12-16,ACTIVE
ACC0005011,CUST003233,DEPOSITO,659794,5.65,2025-02-06,ACTIVE
ACC0005012,CUST000120,TABUNGAN,5668853,2.97,2024-01-07,ACTIVE
ACC0005013,CUST004746,TABUNGAN,791092,0.87,2023-01-09,ACTIVE
ACC0005014,CUST000027,TABUNGAN,20350164,3.47,2024-04-13,ACTIVE
ACC0005015,CUST004268,TABUNGAN,4703133,2.87,2022-08-03,ACTIVE
ACC0005016,CUST003484,TABUNGAN,2472621,2.33,2023-11-09,ACTIVE
ACC0005017,CUST004698,TABUNGAN,5936695,1.74,2024-04-17,ACTIVE
ACC0005018,CUST001017,TABUNGAN,1141180,2.48,2025-04-16,ACTIVE
ACC0005019,CUST004460,DEPOSITO,13581405,2.66,2024-12-27,ACTIVE
ACC0005020,CUST000527,TABUNGAN,1684003,1.21,2025-06-02,ACTIVE
ACC0005021,CUST001895,TABUNGAN,2909124,0.61,2025-01-05,ACTIVE
ACC0005022,CUST001005,DEPOSITO,2684229,3.57,2022-01-14,ACTIVE
ACC0005023,CUST002633,TABUNGAN,1353907,1.21,2022-08-25,DORMANT
ACC0005024,CUST003004,TABUNGAN,7311339,2.08,2022-07-21,ACTIVE
ACC0005025,CUST002819,TABUNGAN,5573475,2.65,2021-08-07,ACTIVE
ACC0005026,CUST003442,TABUNGAN,6038392,2.65,2023-02-27,ACTIVE
ACC0005027,CUST000488,TABUNGAN,10670746,3.45,2021-10-27,CLOSED
ACC0005028,CUST000338,TABUNGAN,3251173,2.0,2024-12-23,ACTIVE
ACC0005029,CUST000859,TABUNGAN,2680183,2.12,2023-01-24,ACTIVE
ACC0005030,CUST004936,DEPOSITO,3891465,4.07,2023-05-31,ACTIVE
ACC0005031,CUST002520,TABUNGAN,3398385,2.69,2023-07-14,ACTIVE
ACC0005032,CUST000069,TABUNGAN,1876275,0.79,2024-11-19,DORMANT
ACC0005033,CUST002818,TABUNGAN,3284913,0.64,2021-12-28,ACTIVE
ACC0005034,CUST003256,TABUNGAN,2973636,1.25,2024-09-21,ACTIVE
ACC0005035,CUST003788,TABUNGAN,1052601,1.29,2021-10-06,ACTIVE
ACC0005036,CUST002975,DEPOSITO,2812571,5.59,2023-04-26,ACTIVE
ACC0005037,CUST004216,TABUNGAN,1857878,3.23,2026-03-19,ACTIVE
ACC0005038,CUST000086,DEPOSITO,3054965,3.03,2021-07-03,ACTIVE
ACC0005039,CUST003673,DEPOSITO,4793509,3.73,2021-06-25,ACTIVE
ACC0005040,CUST003838,TABUNGAN,2644914,1.38,2021-07-01,ACTIVE
ACC0005041,CUST003793,TABUNGAN,4527071,1.55,2026-02-08,ACTIVE
ACC0005042,CUST002663,TABUNGAN,2369658,3.28,2024-01-21,ACTIVE
ACC0005043,CUST004753,TABUNGAN,17690663,2.28,2025-03-31,ACTIVE
ACC0005044,CUST001078,TABUNGAN,2005355,1.11,2025-07-05,DORMANT
ACC0005045,CUST001280,TABUNGAN,56623017,1.55,2023-07-06,ACTIVE
ACC0005046,CUST004902,TABUNGAN,1994642,2.29,2024-12-23,ACTIVE
ACC0005047,CUST002712,TABUNGAN,11484482,1.69,2024-12-21,ACTIVE
ACC0005048,CUST003754,TABUNGAN,13938640,0.87,2024-10-31,ACTIVE
ACC0005049,CUST003446,TABUNGAN,1222583,3.23,2021-07-09,DORMANT
ACC0005050,CUST002001,TABUNGAN,559574,2.15,2023-05-03,ACTIVE
ACC0005051,CUST001290,TABUNGAN,2217761,1.85,2023-08-30,ACTIVE
ACC0005052,CUST001983,TABUNGAN,2468720,1.22,2024-07-15,ACTIVE
ACC0005053,CUST000784,TABUNGAN,20799621,2.88,2025-02-20,ACTIVE
ACC0005054,CUST003172,DEPOSITO,1126645,3.55,2021-07-02,ACTIVE
